33828;237.90
33881;238.00
33932;237.80
33984;237.90
34036;238.00
34088;238.00
34140;238.10
34192;238.80
34244;238.90
34296;239.00
34348;239.00
34400;239.00
34452;239.00
34504;239.10
34555;239.00
34608;239.00
34660;238.90
34712;238.80
34763;238.60
34816;238.50
34868;238.30
34920;238.00
34971;238.30
35023;238.20
35076;238.10
35128;237.70
35179;237.00
35231;237.00
35283;237.20
35336;238.00
35387;238.00
35439;238.00
35491;238.00
35544;238.00
35595;238.00
35647;238.10
35699;238.00
35751;237.80
35803;237.60
35855;237.70
35907;237.20
35959;237.10
36011;237.10
36063;237.00
36115;237.00
36167;237.00
36218;237.00
36271;237.00
36323;237.00
36375;237.00
36426;237.00
36478;236.90
36531;236.70
36583;236.70
36634;236.70
36686;236.60
36739;236.50
36791;236.60
36842;236.70
36894;236.80
36946;237.00
36999;237.00
37050;236.70
37102;236.70
37154;237.00
37207;236.80
37259;236.90
37310;237.00
37362;236.90
37414;236.90
37467;237.00
37518;236.90
37570;236.90
37622;237.00
37675;236.90
37726;237.00
37778;237.00
37830;236.90
37882;236.90
37934;237.00
37986;237.00
38038;236.60
38090;236.90
38141;237.00
38194;236.90
38246;236.90
38298;236.90
38349;236.80
38402;236.60
38454;236.80
38506;236.90
38557;236.80
38609;236.90
38662;236.90
38714;236.90
38765;236.60
38817;236.80
38870;236.90
38922;236.90
38973;236.90
39025;236.90
39077;236.70
39130;236.70
39181;236.90
39233;236.70
39285;236.40
39337;236.00
39389;236.10
39441;236.10
39493;236.10
39545;237.00
39597;237.90
39649;237.80
39701;237.00
39753;236.80
39804;237.00
39857;237.00
39909;237.00
39961;237.00
40012;237.00
40065;237.00
40117;236.90
40169;236.70
40220;236.70
40272;236.10
40325;236.00
40377;236.10
40428;236.00
40480;236.00
40532;236.00
40585;236.00
40636;236.10
40688;236.00
40740;235.90
40793;236.00
40844;236.00
40896;236.00
40948;236.60
41000;236.90
41053;236.90
41104;236.90
41156;236.50
41208;236.70
41261;236.40
41312;236.20
41364;236.20
41416;236.10
41468;236.00
41520;236.00
41572;236.00
41624;236.00
41676;236.10
41728;236.00
41780;236.00
41832;236.10
41884;236.00
41935;236.20
41988;236.10
42040;236.10
42092;236.10
42143;236.30
42195;236.20
42248;236.20
42300;236.10
42351;236.20
42403;236.30
42456;236.30
42508;236.50
42559;236.40
42611;236.70
42663;236.30
42716;236.40
42767;236.70
42819;236.40
42871;236.30
42924;236.30
42975;236.00
43027;236.10
43079;236.10
43131;236.00
43183;236.00
43235;236.00
43287;236.10
43339;236.00
43390;236.00
43443;235.90
43495;235.70
43547;235.80
43598;236.00
43651;236.80
43703;237.00
43755;237.00
43806;237.00
43858;237.00
43911;237.00
43963;237.30
44014;237.10
44066;237.00
44119;237.00
44171;237.00
44222;236.50
44274;236.40
44326;236.10
44379;236.00
44430;236.00
44482;235.90
44534;235.40
44587;235.20
44638;235.20
44690;235.00
44742;235.00
44794;235.00
44846;234.90
44898;234.80
44950;234.60
45002;234.50
45054;234.30
45106;234.00
45158;234.00
45210;234.00
45261;234.00
45314;233.70
45366;233.10
45418;233.10
45470;232.90
45521;232.40
45574;232.00
45626;231.90
45678;231.10
45729;231.00
45782;230.50
45834;230.10
45886;229.80
45937;229.40
45989;229.00
46042;228.30
46094;228.00
46145;227.30
46197;226.80
46249;226.00
46302;225.10
46353;224.50
46405;223.70
46457;223.00
46510;222.60
46561;222.00
46613;221.60
46665;221.10
46717;221.00
46769;220.60
46821;220.00
46873;220.00
46925;219.40
46977;219.20
47029;219.00
47081;218.70
47133;218.20
47184;218.00
47237;217.40
47289;217.20
47341;217.00
47392;216.60
47444;216.10
47497;216.00
47549;215.80
47600;216.00
47652;216.20
47705;216.80
47757;217.00
47808;217.00
47860;217.00
47912;217.00
47965;216.80
48016;216.50
48068;216.10
48120;216.10
48173;216.10
48224;216.00
48276;215.60
48328;215.30
48380;215.10
48432;215.00
48484;215.00
48536;215.00
48588;214.80
48640;214.50
48692;214.20
48744;213.50
48796;212.70
48848;212.00
48900;212.10
48952;212.00
49004;211.70
49056;211.40
49107;211.20
49160;211.10
49212;211.00
49264;211.10
49315;211.10
49368;211.00
49420;211.00
49472;211.00
49523;211.20
49575;211.90
49628;212.30
49680;212.60
49731;212.80
49783;213.00
49836;212.80
49888;213.00
49939;213.00
49991;213.00
50043;212.80
50096;212.20
50147;211.80
50199;211.60
50251;211.10
50304;211.10
50355;211.00
50407;210.50
50459;209.60
50511;209.00
50563;209.00
50615;209.00
50667;209.00
50719;208.70
50770;208.50
50823;208.70
50875;209.00
50927;209.10
50978;209.80
51031;210.00
51083;210.00
51135;210.00
51186;209.60
51238;209.20
51291;209.20
51343;209.00
51394;208.90
51446;209.00
51499;209.10
51551;209.40
51602;209.90
51654;210.00
51706;210.00
51759;209.90
51810;210.00
51862;210.00
51914;210.10
51966;210.20
52018;210.00
52070;210.00
52122;210.00
52174;210.00
52226;210.00
52278;210.00
52330;210.00
52382;209.90
52433;210.00
52486;209.70
52538;209.50
52590;209.10
52642;209.50
52694;209.10
52746;209.10
52798;209.10
52850;209.10
52901;209.00
52954;209.00
53006;209.00
53058;209.00
53109;209.00
53161;208.90
53214;208.70
53266;208.50
53317;208.60
53369;208.70
53422;208.70
53474;209.00
53525;209.00
53577;209.00
53629;209.00
53682;209.00
53733;209.00
53785;209.00
53837;208.90
53890;208.70
53941;208.30
53993;208.30
54045;208.30
54097;208.00
54149;208.30
54201;208.00
54253;208.10
54305;208.00
54356;207.80
54409;207.40
54461;207.20
54513;207.10
54564;207.10
54617;207.10
54669;207.00
54721;207.00
54772;207.00
54824;207.00
54877;207.00
54929;207.00
54980;207.00
55032;207.00
55085;206.90
55137;207.00
55188;207.00
55240;206.80
55292;207.00
55345;207.90
55396;208.70
55448;209.10
55500;209.10
55553;209.40
55604;209.90
55656;210.10
55708;210.60
55760;211.60
55812;213.00
55864;214.80
55916;216.40
55968;217.10
56019;216.60
56072;216.00
56124;215.40
56176;215.00
56227;214.60
56280;214.20
56332;214.00
56384;213.50
56436;213.00
56487;213.00
56540;213.00
56592;212.90
56644;213.00
56695;213.00
56748;212.90
56800;213.00
56852;212.90
56903;212.90
56955;212.70
57008;212.70
57060;212.50
57111;212.10
57163;212.00
57216;211.60
57268;211.40
57319;211.00
57371;210.50
57423;209.50
57476;209.00
57527;209.00
57579;208.70
57631;208.60
57683;208.60
57735;208.50
57787;208.70
57839;208.40
57891;208.90
57943;208.90
57995;209.00
58047;208.90
58099;209.00
58150;209.40
58203;209.20
58255;209.30
58307;209.00
58358;209.00
58411;209.00
58463;209.00
58515;209.00
58566;209.30
58618;209.90
58671;210.00
58723;210.00
58774;210.10
58826;210.10
58878;210.30
58931;210.20
58982;210.50
59034;210.50
59086;210.90
59139;210.90
59190;210.90
59242;210.90
59294;210.80
59346;210.90
59398;210.50
59450;210.50
59502;210.30
59554;210.50
59606;210.60
59658;210.20
59710;210.20
59762;210.20
59814;209.70
59866;209.00
59918;208.90
59970;208.80
60022;208.90
60073;208.90
60126;209.10
60178;209.20
60230;209.20
60281;209.80
60334;209.60
60386;209.60
60438;209.40
60489;209.00
60541;208.50
60594;208.10
60646;208.00
60697;208.00
60749;208.00
60802;208.00
60854;208.10
60905;208.20
60957;208.40
61009;208.30
61062;208.80
61113;208.50
61165;208.50
61217;208.10
61270;208.00
61321;208.20
61373;208.60
61425;208.10
61477;208.20
61529;208.30
61581;208.10
61633;208.00
61685;207.50
61736;207.50
61789;207.10
61841;207.00
61893;207.00
61944;207.20
61997;207.40
62049;207.20
62101;207.50
62152;207.70
62204;207.60
62257;207.40
62309;207.10
62361;207.10
62412;206.90
62465;206.70
62517;206.30
62569;206.00
62620;205.90
62672;205.90
62725;206.00
62777;205.80
62828;205.50
62880;204.90
62932;204.20
62985;204.00
63036;203.50
63088;203.10
63140;203.00
63193;203.00
63244;203.00
63296;203.10
63348;202.90
63400;202.50
63452;202.20
63504;202.70
63556;203.00
63608;202.90
63660;203.00
63712;202.20
63764;202.00
63816;201.90
63867;201.90
63920;201.80
63972;201.70
64024;201.80
64075;202.00
64128;202.10
64180;202.00
64232;202.00
64283;202.00
64335;202.90
64388;203.70
64440;204.00
64491;204.70
64543;205.00
64595;205.00
64648;205.10
64699;205.00
64751;204.80
64803;204.00
64856;202.70
64907;202.20
64959;202.00
65011;202.00
65063;201.60
65115;201.10
65167;201.20
65219;201.20
65271;201.40
65324;201.20
65375;201.10
65427;200.80
65479;200.00
65531;199.70
65583;199.20
65635;199.00
65687;199.00
65739;198.90
65790;199.00
65843;199.00
65895;199.10
65947;199.10
65998;199.00
66051;199.10
66103;199.10
66155;199.10
66206;199.30
66258;199.30
66311;199.20
66363;199.10
66414;199.30
66466;199.60
66519;199.70
66571;200.00
66622;199.80
66674;199.60
66726;199.30
66779;199.20
66830;199.10
66882;199.10
66934;199.50
66987;199.50
67038;199.20
67090;199.20
67142;199.40
67194;199.10
67246;199.00
67298;199.10
67350;199.30
67402;199.60
67453;200.00
67506;200.10
67558;200.20
67610;200.30
67662;200.10
67714;200.10
67766;200.50
67818;200.10
67870;200.20
67921;200.10
67974;200.10
68026;200.50
68078;200.50
68129;200.80
68182;200.60
68234;200.30
68286;199.90
68337;199.80
68389;200.70
68442;201.20
68494;201.40
68545;201.90
68597;202.00
68649;202.00
68702;202.00
68753;201.90
68805;201.70
68857;201.50
68910;201.30
68961;201.20
69013;201.00
69065;201.00
69117;200.80
69169;200.50
69221;200.60
69273;200.40
69325;200.20
69377;200.30
69429;200.60
69481;201.00
69533;201.00
69584;201.10
69637;201.20
69689;201.40
69741;201.30
69792;201.60
69844;201.70
69897;201.90
69949;202.00
70001;201.90
70052;201.90
70105;201.70
70157;201.30
70209;201.00
70260;200.80
70312;200.50
70365;200.20
70417;200.00
70468;200.00
70520;199.80
70573;199.50
70625;199.50
70676;199.20
70728;199.10
70780;199.10
70833;199.00
70884;198.60
70936;198.10
70988;197.90
71041;197.70
71092;197.10
71144;197.00
71196;197.00
71248;196.50
71300;196.00
71352;196.00
71404;195.60
71456;194.60
71507;194.10
71560;194.10
71612;194.00
71664;193.60
71715;193.50
71768;193.30
71820;193.00
71872;193.10
71923;193.10
71975;193.00
72028;193.10
72080;193.00
72131;193.00
72183;192.90
72236;193.00
72288;193.00
72339;193.00
72391;192.90
72443;192.80
72496;192.90
72548;192.50
72599;192.40
72651;192.20
72704;192.10
72756;192.00
72807;192.00
72859;192.00
72911;192.20
72964;192.00
73015;192.10
73067;192.20
73119;192.10
73171;192.00
73223;192.00
73275;192.00
73327;192.20
73379;192.10
73431;192.00
73483;192.00
73535;192.00
73587;192.00
73638;192.00
73691;191.90
73743;192.00
73795;192.00
73846;192.00
73899;192.00
73951;192.00
74003;192.00
74054;192.10
74106;192.10
74159;192.90
74211;193.40
74262;193.70
74314;193.70
74366;193.20
74419;193.00
74470;193.00
74522;192.90
74574;192.90
74627;192.80
74678;192.40
74730;192.30
74782;192.80
74834;193.00
74887;193.20
74938;193.80
74990;194.00
75042;194.00
75095;194.00
75146;194.00
75198;193.90
75250;194.00
75302;193.60
75354;193.30
75406;193.30
75458;193.90
75510;194.10
75561;194.10
75614;194.50
75666;195.00
75718;195.00
75769;195.00
75822;195.00
75874;195.20
75926;195.30
75977;195.10
76029;195.10
76082;195.40
76134;195.40
76185;195.50
76237;195.30
76290;195.60
76342;195.40
76393;195.50
76445;195.80
76497;195.80
76550;195.80
76601;195.70
76653;195.90
76705;196.00
76758;195.80
76810;195.80
76861;195.50
76913;195.10
76965;195.20
77018;195.20
77069;195.20
77121;195.10
77173;195.10
77225;195.10
77277;195.90
77329;196.80
77381;197.90
77433;198.00
77485;198.60
77537;198.40
77589;198.10
77641;197.60
77692;197.00
77745;197.00
77797;196.90
77849;196.80
77900;197.00
77953;196.90
78005;197.10
78057;197.00
78108;197.00
78160;197.10
78213;197.00
78265;197.00
78316;196.80
78368;197.00
78420;196.80
78473;196.50
78524;196.80
78576;196.10
78628;196.00
78681;196.10
78732;196.00
78784;196.90
78836;197.00
78888;197.00
78940;197.00
78992;197.20
79044;197.00
79096;197.20
79149;197.00
79200;197.10
79252;196.70
79304;196.40
79356;196.00
79408;196.10
79460;196.00
79512;196.00
79564;196.00
79616;195.90
79668;195.30
79720;195.00
79772;194.40
79823;193.40
79876;192.50
79928;191.60
79980;191.10
80031;190.50
80083;189.90
80136;189.20
80188;188.90
80239;188.10
80291;187.70
80344;187.10
80396;186.90
80447;186.70
80499;186.80
80551;186.60
80604;186.00
80655;186.00
80707;185.10
80759;184.80
80812;184.00
80863;184.00
80915;183.50
80967;183.20
81019;183.00
81071;182.90
81123;182.50
81175;182.10
81227;181.80
81278;181.20
81331;180.40
81383;179.30
81435;178.20
81487;177.40
81539;176.70
81591;176.00
81643;175.80
81695;175.00
81746;174.40
81799;174.10
81851;174.00
81903;174.00
81954;174.00
82007;173.90
82059;173.60
82111;173.00
82162;172.90
82214;172.90
82267;172.60
82319;172.80
82370;172.80
82422;172.40
82475;172.20
82527;172.00
82578;172.10
82630;172.20
82682;172.30
82735;172.10
82786;172.10
82838;171.90
82890;171.50
82942;171.10
82994;171.10
83046;171.00
83098;170.40
83150;170.00
83202;170.10
83254;169.90
83306;169.30
83358;168.80
83409;168.10
83462;167.60
83514;167.10
83566;167.10
83617;167.60
83670;167.90
83722;168.00
83774;168.00
83825;168.10
83877;168.10
83930;168.10
83982;168.00
84033;168.00
84085;167.80
84137;167.40
84190;166.90
84242;166.40
84293;166.00
84345;166.00
84398;166.00
84450;165.70
84501;165.70
84553;165.70
84605;165.70
84658;165.10
84709;165.20
84761;165.00
84813;165.10
84866;165.10
84917;165.10
84969;165.00
85021;165.00
85073;165.00
85125;165.00
85177;165.00
85229;165.70
85281;165.70
85332;166.00
85385;166.00
85437;166.10
85489;166.40
85540;166.60
85593;167.00
85645;167.00
85697;167.20
85748;167.10
85800;167.40
85853;167.50
85905;167.20
85956;167.00
86008;167.40
86061;167.20
86113;167.10
86164;167.20
86216;167.30
86268;167.40
86321;167.30
86372;167.80
86424;168.00
86476;168.00
86529;168.00
86580;168.10
86632;168.10
86684;168.10
86736;168.00
86788;167.90
86840;168.00
86892;167.80
86944;168.00
86995;168.00
87048;168.60
87100;168.70
87152;168.80
87203;169.00
87256;169.00
87308;169.10
87360;168.90
87411;169.00
87463;169.20
87516;169.20
87568;169.20
87619;169.40
87671;169.50
87724;169.70
87776;169.70
87828;170.00
87879;170.00
87931;169.90
87984;170.00
88036;170.00
88087;170.00
88139;170.00
88192;170.10
88244;170.10
88295;170.00
88347;169.50
88399;169.20
88452;169.00
88503;169.00
88555;169.30
88607;169.90
88659;170.00
88711;170.30
88763;170.90
88815;170.90
88867;170.90
88919;170.70
88971;171.00
89023;171.00
89075;171.20
89126;171.00
89179;170.10
89231;169.20
89283;168.10
89334;168.00
89387;167.40
89439;167.20
89491;167.20
89542;167.00
89594;167.40
89647;167.20
89699;167.40
89750;167.20
89802;167.60
89854;168.00
89907;168.10
89958;168.00
90010;168.30
90062;168.70
90115;168.90
90166;168.80
90218;169.00
90270;169.00
90322;169.00
90374;169.00
90426;169.00
90478;169.00
90530;169.00
90582;169.00
90634;169.00
90686;169.00
90738;169.30
90789;169.30
90842;169.60
90894;169.10
90946;169.00
90997;169.00
91049;169.00
91102;169.00
91154;168.90
91205;169.00
91257;169.10
91310;169.10
91362;169.00
91414;168.60
91465;168.40
91517;168.10
91570;168.10
91622;168.50
91673;169.00
91725;169.00
91778;169.10
91830;169.90
91881;170.00
91933;170.30
91985;170.40
92038;170.30
92089;170.50
92141;170.70
92193;170.60
92246;170.70
92297;170.70
92349;171.00
92401;171.10
92453;171.30
92505;171.60
92557;171.40
92609;171.00
92661;170.90
92712;171.00
92765;170.70
92817;170.50
92869;170.50
92920;170.60
92973;170.20
93025;170.20
93077;170.10
93128;170.20
93180;170.00
93233;170.10
93285;170.10
93337;170.00
93388;170.00
93441;170.10
93493;170.10
93545;170.60
93596;171.00
93648;171.00
93701;171.00
93753;171.00
93804;171.00
93856;170.50
93908;169.90
93961;169.50
94012;169.10
94064;169.00
94116;169.00
94169;169.00
94220;169.60
94272;170.00
94324;170.00
94376;170.00
94428;169.90
94480;170.00
94532;170.00
94584;170.10
94636;170.10
94688;170.20
94740;170.10
94792;170.20
94843;170.60
94896;170.50
94948;170.80
95000;170.80
95051;170.80
95104;170.30
95156;170.20
95208;170.20
95259;170.70
95311;170.60
95364;171.00
95416;171.30
95467;171.70
95519;172.00
95571;171.20
95624;170.80
95675;170.50
95727;170.00
95779;170.30
95832;170.70
95883;171.00
95935;171.00
95987;171.00
96039;170.70
96092;170.90
96143;170.50
96195;170.00
96247;170.00
96300;170.00
96351;169.50
96403;169.10
96455;169.00
96507;168.50
96559;168.70
96611;168.80
96663;169.10
96715;169.30
96766;168.50
96819;167.50
96871;166.50
96923;165.60
96974;164.60
97027;163.70
97079;163.30
97131;162.90
97182;162.90
97234;162.90
97287;162.50
97339;162.00
97390;162.00
97442;162.00
97495;162.10
97547;162.00
97598;162.10
97650;162.20
97702;162.00
97755;161.30
97806;161.00
97858;161.00
97910;160.70
97963;160.30
98014;160.00
98066;159.90
98118;159.70
98170;159.10
98222;158.80
98274;158.30
98326;158.00
98378;157.90
98429;157.80
98482;158.00
98534;157.90
98586;157.90
98637;158.00
98690;157.90
98742;157.70
98794;157.80
98846;158.00
98897;158.10
98950;158.10
99002;158.00
99054;157.90
99105;157.90
99158;158.00
99210;158.00
99262;157.90
99313;158.00
99365;157.90
99418;158.00
99470;157.90
99521;158.00
99573;158.00
99625;157.80
99678;157.60
99729;157.40
99781;157.30
99833;157.00
99886;156.20
99937;156.00
99989;156.10
100041;156.10
100093;156.80
100145;157.00
100197;157.00
100249;157.00
100301;156.70
100354;156.00
100405;155.90
100457;155.60
100509;155.40
100561;155.20
100614;155.60
100665;156.00
100717;156.20
100769;156.30
100822;156.30
100874;156.60
100925;156.30
100977;156.60
101029;157.00
101082;156.90
101134;157.00
101185;157.00
101237;157.10
101289;157.00
101342;157.00
101394;157.10
101445;157.10
101497;157.40
101550;158.00
101602;158.10
101654;158.00
101705;158.00
101757;158.10
101810;158.10
101862;158.00
101914;158.00
101965;158.00
102018;158.00
102070;158.10
102122;158.00
102174;158.20
102225;158.60
102278;159.00
102330;159.00
102382;159.00
102434;159.90
102486;160.00
102538;160.10
102590;160.20
102642;160.10
102694;160.50
102746;160.80
102798;161.00
102850;160.70
102902;160.20
102955;159.80
103006;159.70
103058;159.90
103110;159.80
103162;159.80
103215;160.20
103266;160.50
103318;161.00
103370;161.00
103422;160.90
103475;160.30
103526;160.30
103578;160.60
103630;160.70
103683;160.60
